ex_dividend_date,declaration_date,record_date,payment_date,amount
2026-05-01,2026-04-15,2026-05-01,2026-05-15,1.47
2026-01-30,2026-01-15,2026-01-30,2026-02-13,1.3
2025-10-31,2025-10-15,2025-10-31,2025-11-14,1.3
2025-08-01,2025-07-15,2025-08-01,2025-08-15,1.3
2025-05-02,2025-04-16,2025-05-02,2025-05-16,1.3
2025-02-07,2025-01-23,2025-02-07,2025-02-21,1.16
2024-11-01,2024-10-16,2024-11-01,2024-11-15,1.16
2024-07-26,2024-07-10,2024-07-26,2024-08-09,1.16
2024-04-25,2024-04-10,2024-04-26,2024-05-10,1.16
2024-02-01,2024-01-18,2024-02-02,2024-02-16,1.02
2023-12-27,2023-12-13,2023-12-28,2024-01-12,15.0
2023-11-02,2023-10-18,2023-11-03,2023-11-17,1.02
2023-08-24,2023-08-09,2023-08-25,2023-09-08,1.02
2023-05-04,2023-04-19,2023-05-05,2023-05-19,1.02
2023-02-02,2023-01-19,2023-02-03,2023-02-17,0.9
2022-10-27,2022-10-12,2022-10-28,2022-11-10,0.9
2022-07-28,2022-07-13,2022-07-29,2022-08-12,0.9
2022-04-28,2022-04-13,2022-04-29,2022-05-13,0.9
2022-02-03,2022-01-20,2022-02-04,2022-02-18,0.79
2021-10-28,2021-10-13,2021-10-29,2021-11-12,0.79
2021-07-29,2021-07-13,2021-07-30,2021-08-13,0.79
2021-04-29,2021-04-14,2021-04-30,2021-05-14,0.79
2021-02-04,2021-01-21,2021-02-05,2021-02-19,0.7
2020-12-01,2020-11-16,2020-12-02,2020-12-11,10.0
2020-10-29,,,,0.7
2020-07-30,2020-07-15,2020-07-31,2020-08-14,0.7
2020-04-30,,,,0.7
2020-02-06,,,,0.65
2019-10-31,,,,0.65
2019-08-29,,,,0.65
2019-05-09,,,,0.65
2019-02-07,,,,0.57
2018-11-08,,,,0.57
2018-08-30,,,,0.57
2018-05-10,,,,0.57
2018-02-15,,,,0.5
2017-11-16,,,,0.5
2017-08-16,,,,0.5
2017-05-10,,,,0.5
2017-05-08,,,,7.0
2017-02-08,,,,0.45
2016-11-02,,,,0.45
2016-08-10,,,,0.45
2016-04-27,,,,0.45
2016-02-10,,,,0.4
2015-11-10,,,,0.4
2015-08-12,,,,0.4
2015-04-29,,,,0.4
2015-02-11,,,,0.355
2015-02-05,,,,5.0
2014-11-12,,,,0.355
2014-07-09,,,,0.355
2014-05-14,,,,0.355
2014-02-12,,,,0.31
2013-11-13,,,,0.31
2013-08-07,,,,0.31
2013-05-15,,,,0.31
2013-02-06,,,,0.275
2012-12-06,,,,7.0
2012-11-14,,,,0.275
2012-08-08,,,,0.275
2012-05-23,,,,0.275
2012-02-08,,,,0.24
2011-11-08,,,,0.24
2011-08-03,,,,0.24
2011-05-11,,,,0.24
2011-02-09,,,,0.205
2010-10-27,,,,0.205
2010-08-04,,,,0.205
2010-05-05,,,,0.205
2010-02-10,,,,0.18
2009-10-21,,,,0.18
2009-08-12,,,,0.18
2009-05-13,,,,0.18
2009-02-11,,,,0.16
2008-11-12,,,,0.16
2008-08-06,,,,0.16
2008-05-14,,,,0.16
2008-02-13,,,,0.145
2007-11-28,,,,0.145
2007-07-25,,,,0.145
2007-04-25,,,,0.145
2007-02-12,,,,0.13
2006-11-15,,,,0.13
2006-07-28,,,,0.13
2006-05-08,,,,0.13
2006-02-07,,,,0.115
2005-11-16,,,,0.115
2005-08-03,,,,0.115
2005-05-04,,,,0.115
2005-02-04,,,,0.1
2004-11-03,,,,0.1
2004-07-21,,,,0.1
2004-05-06,,,,0.1
1999-05-24,,,,1.5
